Corpus,Amount,Duplicates
195442279,81,"[134175872, 139510529, 86447620, 133389958, 139841803, 134171020, 139153422, 139881488, 203143441, 91983763, 88488980, 204188053, 108333587, 126466455, 126805656, 109536665, 127401369, 194629148, 127598108, 133236381, 209221406, 139945121, 104378402, 115443621, 127546022, 140818087, 128307751, 133935657, 86485547, 139449518, 214032944, 115844914, 128176307, 126990516, 213650996, 134657718, 108400051, 139835962, 88497596, 139519934, 155551294, 131982016, 88031810, 139946947, 126885698, 211968325, 139701699, 92222914, 104427719, 86554825, 126596299, 139596491, 140872398, 211952335, 116260175, 86574159, 127033428, 127835605, 199134040, 139738714, 126777434, 189979356, 150357597, 139854175, 108391394, 91550563, 201013093, 195442279, 194319975, 86505833, 139766123, 127558636, 127019502, 133815535, 169227888, 133427062, 126538487, 115995512, 209025146, 139929596, 108338685]"
214827890,2,"[214827890, 17677310]"
85654762,2,"[85654762, 85246371]"
215625728,2,"[215625728, 920520]"
214965915,2,"[214965915, 4735031]"
73180879,2,"[79569576, 73180879]"
215208143,2,"[2109293, 215208143]"
197459199,2,"[126160685, 197459199]"
215643171,4,"[9285383, 215643171, 209684220, 25000559]"
197658820,2,"[197658820, 39464326]"
140107642,2,"[16902569, 140107642]"
215047451,2,"[215047451, 8519315]"
12595850,2,"[12595850, 215565853]"
12774068,2,"[12774068, 27470463]"
96004548,2,"[197392881, 96004548]"
25707775,3,"[7316223, 215105390, 25707775]"
146840790,2,"[146840790, 111435526]"
204398732,2,"[204398732, 151265927]"
58838826,2,"[58838826, 60124150]"
196646969,2,"[196646969, 8562171]"
203097206,2,"[165023176, 203097206]"
135811287,2,"[13276178, 135811287]"
106408912,2,"[106408912, 198998265]"
215005765,2,"[18390336, 215005765]"
4713625,2,"[214900249, 4713625]"
196929986,2,"[196929986, 98157722]"
41923429,2,"[215068147, 41923429]"
169222308,3,"[170918347, 169222308, 192448822]"
24555807,2,"[78016199, 24555807]"
204538085,2,"[204538085, 215459053]"
99558095,2,"[135529689, 99558095]"
215484818,2,"[215484818, 208296908]"
215227858,2,"[215227858, 3381719]"
215685857,2,"[215685857, 14542612]"
94620139,114,"[92019200, 92310536, 94042124, 93701133, 92013581, 92324880, 93984274, 93447704, 93264410, 92180510, 92232233, 91504171, 93982256, 93572154, 92396608, 93764674, 93195334, 93895243, 93736527, 94346322, 94449235, 94687832, 93521503, 91702373, 92630120, 93511784, 93145711, 94218868, 94777979, 99574396, 93495938, 94749319, 91311240, 92691083, 93779089, 94446231, 91591838, 94535327, 93877924, 94259372, 92236465, 99484340, 94505141, 93641397, 93569721, 94581442, 91808457, 93785296, 93564636, 94756576, 92410596, 91877094, 91193578, 91333867, 92079350, 91963136, 94521604, 93075209, 93556498, 93758744, 91514650, 94620448, 91750697, 92194601, 94018347, 94371116, 93495087, 91202364, 93257535, 94273345, 91214667, 93260621, 94284625, 93613935, 93921647, 93925237, 92461434, 92193659, 92465025, 94010760, 94370189, 94331791, 93519765, 93979037, 94380958, 94371741, 93028256, 93441954, 91916709, 93646246, 93500840, 91469229, 91208631, 91330492, 91630017, 91825608, 94456264, 94215635, 94754772, 93988825, 93495258, 91629531, 91202013, 93382621, 94547426, 91565030, 93029863, 94089191, 94620139, 92013043, 93748724, 94168056, 91862521, 94509050]"
214830561,2,"[214830561, 29364084]"
192979606,2,"[162303930, 192979606]"
214858467,3,"[43969056, 214858467, 43940756]"
214842557,2,"[214842557, 43944551]"
53435053,2,"[215397989, 53435053]"
36595669,2,"[36595669, 34959965]"
118664250,2,"[124258729, 118664250]"
71836343,2,"[41457432, 71836343]"
70870434,2,"[70870434, 31247407]"
143662299,2,"[46073513, 143662299]"
136013121,2,"[136013121, 137164274]"
18762588,2,"[21718348, 18762588]"
6407303,2,"[214990347, 6407303]"
9494090,2,"[9494090, 214922590]"
215128547,2,"[215128547, 25856935]"
99539918,2,"[110505371, 99539918]"
13975736,2,"[13975736, 214824134]"
54432721,2,"[54432721, 21597011]"
215162352,2,"[27121336, 215162352]"
129278650,2,"[129278650, 163281380]"
32314851,2,"[32314851, 196924756]"
195115779,2,"[195115779, 195128779]"
64100072,2,"[64100072, 117817013]"
64339604,2,"[215330275, 64339604]"
144802946,2,"[144802946, 147569643]"
209508923,2,"[209508923, 215477243]"
82686459,2,"[82686459, 19436372]"
182830608,2,"[182830608, 150090980]"
1085449,2,"[1085449, 215699261]"
32759993,2,"[32759993, 28416437]"
18764369,2,"[12314576, 18764369]"
189875986,4,"[189873442, 189875986, 189875789, 189876247]"
20670677,2,"[20670677, 215647645]"
211016568,2,"[211016568, 215429961]"
92741275,4,"[92741275, 91387564, 92553845, 91742158]"
214848676,2,"[49865993, 214848676]"
31777141,2,"[45221819, 31777141]"
38373550,2,"[33134432, 38373550]"
2376012,2,"[215698202, 2376012]"
10432714,2,"[10432714, 215584478]"
8816978,3,"[8816978, 29013444, 24435357]"
17495992,2,"[17495992, 215144822]"
215355511,2,"[167218381, 215355511]"
117419522,2,"[117419522, 106654165]"
54354609,16,"[54309858, 54308361, 54268234, 53213995, 54306635, 54411277, 54303917, 53276366, 53259119, 54354609, 54425165, 54251891, 54228884, 53259374, 54237751, 54231421]"
16464502,2,"[215574014, 16464502]"
37262678,2,"[28487107, 37262678]"
6220254,2,"[6220254, 31191326]"
215221778,2,"[215221778, 16173971]"
94557735,67,"[93083523, 93370884, 139492100, 93915013, 93023501, 93090829, 93147283, 139757972, 139610900, 94067094, 94138518, 93801620, 93543318, 139153180, 93322781, 93216926, 94092188, 97766433, 94161697, 93503138, 94227748, 94557735, 139876652, 93071789, 202852910, 91388466, 93086387, 93586738, 96851762, 94208950, 139328059, 139976891, 93699009, 93933891, 91193028, 196705604, 93684934, 93497159, 93379014, 93129160, 139840585, 139934673, 93933907, 197555156, 93504980, 94454614, 93491803, 94573405, 98169182, 94641119, 93986910, 94456162, 94579300, 93332581, 94450150, 94680680, 93312234, 94269932, 91866221, 93031277, 91990767, 93368051, 93678581, 139656314, 93076347, 93601404, 94375422]"
74070014,2,"[5396018, 74070014]"
19876139,2,"[85067753, 19876139]"
119551354,4,"[119710092, 119551354, 123379060, 120819516]"
70472375,2,"[74213403, 70472375]"
58672632,2,"[58672632, 203029510]"
164466228,2,"[164519194, 164466228]"
49430965,2,"[215166061, 49430965]"
40200427,2,"[40200427, 82603911]"
207106948,2,"[207106948, 8186751]"
124715523,2,"[124715523, 199668587]"
59614068,2,"[215240976, 59614068]"
169835567,2,"[78922317, 169835567]"
120750773,2,"[118181460, 120750773]"
215570853,2,"[12366978, 215570853]"
1242450,2,"[215215009, 1242450]"
114934952,3,"[114934952, 192181784, 191754859]"
17035506,2,"[17035506, 215671679]"
84208570,2,"[84208570, 31283354]"
37291974,2,"[37291974, 215067103]"
196387992,2,"[196387992, 22780478]"
119047017,2,"[122440296, 119047017]"
96968249,2,"[96968249, 102954403]"
73469447,2,"[73490959, 73469447]"
215159877,2,"[26376705, 215159877]"
197165014,2,"[97920548, 197165014]"
43967629,60,"[214915456, 214924034, 214830725, 215062407, 215154698, 43967629, 214981006, 214947344, 214849553, 43932688, 215050774, 215027095, 214979607, 214923417, 43924124, 215129117, 43958046, 215032356, 43939239, 215059496, 215052972, 43936172, 43961134, 43969710, 43928113, 215171514, 43922491, 43970748, 215109565, 214848958, 215110724, 215031621, 214869319, 43941192, 215034440, 43950667, 215041996, 43948366, 43948239, 215167568, 43972819, 214967508, 214900441, 214978010, 43952219, 43933021, 215088862, 215084514, 43944163, 215140199, 43960044, 43959918, 215074031, 43967730, 214957433, 43960186, 215102971, 215046780, 215097853, 215164542]"
37144092,2,"[37144092, 197436093]"
15264406,2,"[215189284, 15264406]"
51928309,2,"[214876555, 51928309]"
5709326,2,"[16362787, 5709326]"
101785723,3,"[123227521, 101785723, 92702189]"
95953728,3,"[95953728, 98817105, 97366485]"
212778885,2,"[213746809, 212778885]"
71687233,2,"[71687233, 9307073]"
46665433,2,"[46665433, 13943770]"
214830486,2,"[43980428, 214830486]"
201395226,5,"[197756868, 150635270, 204364565, 158756857, 201395226]"
28110831,2,"[208218652, 28110831]"
18354579,2,"[215650113, 18354579]"
31300174,2,"[214926454, 31300174]"
123897064,2,"[123897064, 128183909]"
163964275,3,"[146821409, 163964275, 149761974]"
82971470,2,"[7330809, 82971470]"
28379790,2,"[28379790, 197038543]"
125759735,2,"[125759735, 88507751]"
38824296,2,"[38824296, 59099146]"
77869344,2,"[77869344, 25817532]"
198496781,2,"[198496781, 92045487]"
51934546,8,"[53231137, 52311715, 53108068, 53945931, 52013456, 53178353, 51934546, 51887645]"
134621824,2,"[134621824, 117561520]"
250684,7,"[189899137, 26719692, 45825267, 34608052, 40954167, 250684, 40071102]"
9966786,2,"[9966786, 215654949]"
54163137,2,"[54163137, 215245254]"
13398821,2,"[54630827, 13398821]"
41081489,2,"[41081489, 14468714]"
95798715,2,"[31968371, 95798715]"
102933776,2,"[102933776, 119384285]"
121075275,2,"[121075275, 123396534]"
129470151,2,"[129735278, 129470151]"
133243667,2,"[133243667, 134790861]"
41331138,2,"[41331138, 15918484]"
12652524,2,"[215598217, 12652524]"
140106936,2,"[140106936, 54283678]"
27616480,2,"[27616480, 214995817]"
99534678,377,"[100425738, 99727388, 100083742, 100548641, 102551589, 99461176, 102400069, 104149074, 94292051, 106029146, 100261983, 102430825, 99973237, 97337469, 99891332, 100497549, 99778703, 99670164, 99383446, 100106397, 103252126, 104392864, 100165794, 99184804, 99504295, 102443179, 100092077, 99918002, 100044994, 100282573, 96225486, 99774685, 99909863, 99664118, 102455553, 99436803, 99584268, 99336460, 100104465, 100495635, 99381525, 99236121, 99766556, 102406428, 93839645, 102361376, 100157729, 100038950, 99352872, 102742315, 99246383, 103784753, 100235571, 100456763, 100118859, 100231500, 99715408, 99633502, 99189087, 99672424, 105302385, 94302587, 103754115, 100444548, 99924360, 103754121, 102916495, 99651984, 99004833, 100018596, 99453350, 103340456, 99451308, 99658160, 102435251, 99598776, 103381433, 99531205, 100450762, 99742154, 103057869, 100555217, 100123095, 99658204, 100032991, 99834338, 105009638, 139663851, 99193324, 99658225, 99523064, 100360698, 100235774, 99582474, 99240465, 100575764, 104272405, 100225568, 100086309, 91820595, 102404669, 100219463, 99707464, 99445325, 99607121, 100430427, 100305514, 99361387, 99193457, 99893874, 99588723, 99783284, 99248757, 100020857, 99637885, 99129983, 99330690, 97680002, 99854983, 94268042, 100131467, 99762832, 99533472, 99144352, 99695266, 99013283, 94698149, 99859121, 99355316, 100557501, 99654339, 99470021, 102441682, 98630359, 99533540, 99353324, 139754224, 99427057, 99777267, 103455476, 99910399, 99009279, 99070723, 100127494, 99789577, 100104971, 100123405, 105745174, 99070745, 99971871, 100174627, 100109095, 99728183, 99527479, 100225851, 99777340, 100426561, 99779394, 99427142, 102460230, 102443856, 99517278, 100375396, 99183465, 100193129, 99910508, 99113838, 102441840, 103080817, 100088689, 99136382, 99242878, 99267456, 99799941, 104135565, 99777423, 100297625, 99230619, 100227998, 99042206, 99771296, 103263139, 99357604, 99335083, 101350316, 99980206, 100041655, 104442815, 99587007, 100322242, 100357064, 98993102, 99647479, 99582932, 100250583, 99048415, 99130335, 99904481, 100561890, 99918823, 103425010, 102454261, 99978232, 99810310, 100484103, 99136531, 98989079, 99370011, 99535900, 99431456, 106296368, 99187761, 95560753, 99003440, 99189818, 100168771, 99525701, 99355719, 99599446, 99851352, 99171417, 99671130, 100101221, 98997350, 139613292, 103390321, 100070514, 100559996, 99261568, 101438598, 99134600, 99359883, 99361932, 103933074, 98985109, 100070552, 100494495, 103531682, 100355246, 100293809, 100066483, 99132605, 99601603, 99468489, 99898571, 99835084, 99255501, 100310224, 99732694, 99511511, 103824608, 100039914, 102360299, 99063020, 99798254, 100562161, 99192049, 99591411, 99771641, 105405698, 99386644, 100103445, 100424983, 100543774, 99450151, 100099370, 100042034, 100169013, 100171066, 100388169, 100040010, 102403406, 99104078, 102387038, 100230497, 100420971, 105119086, 100093299, 99968391, 99349900, 99976602, 100167075, 99593647, 102407600, 99067316, 99524020, 99909060, 99642822, 100562374, 100033995, 99538381, 99835344, 100269527, 100371933, 98995679, 99526112, 99855855, 100488688, 99358191, 100429303, 99337733, 99065350, 99061267, 102454806, 99907098, 100392485, 100640295, 99259953, 99995187, 99219006, 99329604, 99995206, 99262027, 103773773, 100261454, 100099671, 100101739, 99249787, 102370956, 100431501, 99726996, 100544175, 99622578, 102452923, 99278532, 93290185, 99118799, 99831514, 99251931, 96732902, 99765993, 100357878, 100235002, 100120316, 99641091, 102391568, 99833627, 100321058, 103341865, 99696437, 98367286, 100273976, 99911483, 100026175, 100034382, 102430542, 99452752, 99360593, 99534678, 99727193, 99284830, 100063070, 99712874, 99968887, 100323203, 99006344, 139188109, 99725198, 99190672, 103208854, 102449058, 99676068, 103366578, 100241341, 100196302, 99712978, 99209171, 99856341, 99712984, 102547416, 99827688, 99346408, 100104176, 99182577, 99354615, 99428344, 100290556]"
74759773,2,"[44874387, 74759773]"
32962351,2,"[13695619, 32962351]"
24222724,2,"[24222724, 196594038]"
139232356,2,"[139604769, 139232356]"
10455686,2,"[98667174, 10455686]"
380601,2,"[380601, 203135366]"
214891123,2,"[214891123, 22285213]"
141010638,63,"[187769600, 136356739, 138702468, 186842245, 136104201, 135974926, 138532369, 138063635, 139667987, 139857432, 138743064, 137782682, 139001501, 136028573, 138963874, 187520291, 139170212, 187789093, 139857958, 189531047, 138888872, 138910631, 136205866, 137953067, 139877804, 155297454, 138974131, 136113078, 138137278, 138033599, 136167492, 138171716, 187694790, 139701063, 136424521, 136470346, 138178249, 140051914, 141010638, 138607695, 138841170, 138812287, 139908057, 138440157, 140064222, 135962205, 139067236, 139687781, 138372453, 136451300, 138334056, 139242601, 136102634, 136221033, 139852780, 136343917, 139470191, 138614518, 136233334, 138622332, 136257917, 187296126, 138781055]"
204180202,2,"[146807738, 204180202]"
215172752,2,"[215172752, 4795161]"
54331440,12,"[195203809, 54248868, 195069862, 195071691, 54419343, 54331440, 195203864, 195203387, 54431580, 54341693, 54294110, 195203295]"
193369330,2,"[193369330, 192204724]"
74862666,2,"[34615169, 74862666]"
155337093,2,"[155337093, 215368943]"
154688637,2,"[153736553, 154688637]"
116038624,2,"[116038624, 116424767]"
29232558,2,"[86499318, 29232558]"
122961174,2,"[32655571, 122961174]"
190881009,2,"[190881009, 3371507]"
78692904,2,"[78692904, 74133957]"
45595699,3,"[45220728, 20645521, 45595699]"
189868174,2,"[154560322, 189868174]"
98817122,2,"[97330217, 98817122]"
215010273,2,"[215010273, 51941739]"
108069782,3,"[107332242, 108069782, 108093999]"
208339135,2,"[208341873, 208339135]"
198175400,2,"[198175400, 198176738]"
215432907,2,"[212739176, 215432907]"
26759796,2,"[214861042, 26759796]"
54158333,17,"[215247970, 54135878, 54106375, 54143303, 215263913, 215325993, 54154188, 215265293, 215271052, 215253647, 215281072, 54161328, 215248376, 215243354, 215241884, 54158333, 54133791]"
215158023,2,"[4095218, 215158023]"
7980348,2,"[7980348, 62479901]"
4804640,2,"[4804640, 215094351]"
72084501,2,"[72084501, 25841870]"
38845010,2,"[196797681, 38845010]"
71983473,2,"[71983473, 78447226]"
19719542,2,"[89007417, 19719542]"
35870654,2,"[35870654, 110922879]"
214651963,4,"[214651963, 214653878, 214652268, 214652710]"
110353843,2,"[110353843, 24202612]"
49582953,2,"[49582953, 214939823]"
14903438,2,"[18047981, 14903438]"
197657539,2,"[197657539, 40320439]"
215655440,2,"[215655440, 10094835]"
11673124,2,"[215069168, 11673124]"
211679311,2,"[62841613, 211679311]"
171813141,3,"[171813141, 201709883, 201766797]"
214846912,2,"[214846912, 45776708]"
23071903,2,"[73340821, 23071903]"
215341911,2,"[52917765, 215341911]"
16966429,2,"[215578386, 16966429]"
197036102,2,"[197036102, 196695103]"
197456862,2,"[21042808, 197456862]"
120082994,2,"[195070138, 120082994]"
12161779,2,"[12161779, 71363341]"
59493067,2,"[54775105, 59493067]"
119386612,2,"[119386612, 7372453]"
83487582,2,"[28302288, 83487582]"
53084711,2,"[53084715, 53084711]"
170065821,2,"[164694524, 170065821]"
159930478,2,"[159967505, 159930478]"
38317597,2,"[116126642, 38317597]"
74181143,2,"[68180218, 74181143]"
30544536,2,"[24470968, 30544536]"
143518688,2,"[143518688, 195031844]"
208840382,6,"[208843363, 200053029, 203034796, 203121684, 199087933, 208840382]"
215037567,2,"[14489797, 215037567]"
22068882,2,"[22068882, 72453829]"
214863093,2,"[214863093, 14620030]"
49411467,2,"[49411467, 80660444]"
122202037,2,"[117816723, 122202037]"
215486681,2,"[215486681, 202847741]"
41884980,2,"[41884980, 35989503]"
6876937,2,"[10563193, 6876937]"
28562383,2,"[204170662, 28562383]"
137308335,2,"[25886218, 137308335]"
1846227,2,"[215213472, 1846227]"
153894594,2,"[153894594, 156388090]"
197397515,2,"[45616241, 197397515]"
31961327,2,"[58560274, 31961327]"
215111422,2,"[215111422, 15333374]"
61568769,2,"[61568769, 204192314]"
5014892,2,"[54598961, 5014892]"
98102597,2,"[96818324, 98102597]"
156416012,2,"[156416012, 157223887]"
202821961,2,"[202159784, 202821961]"
215240976,2,"[215240976, 59614068]"
85107936,2,"[85107936, 86265451]"
72065684,2,"[72065684, 594046]"
9102779,2,"[201882514, 9102779]"
43247059,2,"[43247059, 214884750]"
124449527,2,"[123129187, 124449527]"
